isEdited,userName,title,review,date,rating,app_name,app_id,developerResponse
False,MG.Ducky,Gelungene App,"Sehr gelungenes Design und damit eine gute Übersicht zu den meisten wichtigen Funktionen.
Vielleicht wäre es noch schön die gefahrenen mit der Ladehistorie zu verbinden um gleich zu sehen wie weit man wieder gekommen ist?!",2021-09-04 14:21:45,5,mini,1519459056,
False,kasa62,Mini funktioniert nicht für ältere Fahrzeuge,"Es kann nicht sein, dass Fahrzeuge mit älteren Connected XL nicht mehr verbunden werden. Die Funktion wurde teuer bezahlt bei Neukauf und fällt jetzt klanglos weg. Abwärtskompatibel kann man auch von BMW Software erwarten oder zumindest ein Angebot zur Aufrüstung.",2021-04-13 09:50:06,5,mini,1519459056,
False,Claudi KK,Top,Diese App ist übersichtlich und leicht zu verstehen,2022-02-18 10:33:25,5,mini,1519459056,
False,Tritratrullatra,Optisch gut aber verbesserbar hinsichtlich Funktionen,"Im Vergleich zur Connected App optisch deutlich schöner gestaltet. Ich vermisse aber die Lichthupe und die Hupe- war besonders praktisch, wenn man auf einem dunklen Parkplatz oder im Parkhaus sein Auto sucht! Bitte wieder ergänzen. Außerdem bitte unbedingt wieder die Verbindung zum Kalender einbauen- fand es mega praktisch, meine Navigation zu anstehenden Terminen direkt aus der App zu starten bzw. zu planen (auch wenn das Beworbene Planen mit Erinnerung nie funktioniert hat!). Außerdem warte ich immer noch auf die Alexa Integration, die mir bereits beim Kauf meines Mini im Oktober 2019 angepriesen wurde.",2020-10-14 16:57:04,3,mini,1519459056,"{'id': 22025269, 'body': 'Mit der Version 1.3.2. der MINI App kannst Du nun den digitalen Assistenten Amazon Alexa im Fahrzeug nutzen. Dein MINI muss ab 11/2018 mit der Sonderausstattung ConnectedDrive Services (SA 6AK) und dem Paket Connected Navigation Plus (SA 7GK) produziert worden sein.\r\n', 'modified': '2021-04-03T09:36:04Z'}"
False,MINISE Driver,Funktionen fehlen,"Hallo, leider fehlt mir der Fernzugriff auf die Hupe. Hat jemand einen Tipp wo dieser Knopf in der neuen App zu finden ist? 
Ansonsten ist die Aktualisierung meines Erachtens auch etwas unlogisch. Wird der aktuelle Fahrzeugstandort abgerufen so bleibt der zuletzt aktualisiert Timer bei einer alten Uhrzeit stehen. Passt meiner Meinung nach nicht zusammen, da Daten zwischenzeitlich ja bereits aktualisiert sowie abgerufen wurden. 
Wie sehen andere User das ? In den Kommentaren gibt es hierzu nicht so viel zu finden.",2021-05-14 14:24:36,3,mini,1519459056,"{'id': 22866603, 'body': 'Hi \'MINISE Driver\'! Danke für Dein Feedback!  Mit der aktuellen Version der MINI App ist nun der Remote Service ""Hupe aktivieren"" verfügbar, mit dem Du die Hupe Deines MINI über die MINI App betätigen kannst. Wir leiten Deine Anregung an unser Produktteam weiter. - MINI App Support Team\r', 'modified': '2021-05-18T07:07:52Z'}"
False,iLoewe,"Schön, modern und funktional","Die neue Mini Connected App ist deutlich schöner als die alte Version und erscheint ebenso aufgeräumter. 

Tolle App, stabil und tut was sie soll. Das Öffnen und Verriegeln dauert manchmal etwas lange. 
Was mit persönlich fehlt ist eine Apple Watch Funktion, so dass sich einzelne Befehle direkt darüber steuern lassen.",2021-08-12 18:15:13,4,mini,1519459056,
False,blickpunkt99,Endlich mit km Anzeige des Ladevorgangs,"Wollte schon einen Verbesserungsvorschlag schicken, aber so gefällt es mir natürlich besser.
Schöne übersichtliche App die auch funktioniert. Weiter so 👏 👍",2021-11-13 13:16:00,5,mini,1519459056,
False,Mordeml,"Super gut,","sehr praktisch, sehr schön gestaltet und empfehlenswert.",2020-08-01 18:15:36,5,mini,1519459056,
False,Pudelnass,Elementare Funktion fehlt,"Bitte unbedingt in der App die Möglichkeit integrieren, dass die Ladung bei einem einstellbaren SoC (zB. 80%) beendet, oder wenn das nicht möglich ist, dann das man einstellen kann, wann das Handy einen benachrichtigt (Sie haben 80% der Ladung erreicht). Laut gängiger Fachmeinung sollte man einen Akku nach Möglichkeit nicht auf 100% laden. Diese Funktion bieten nahezu alle Auto an, außer der Mini SE. Vielen Dank für die Info",2021-03-16 04:47:49,4,mini,1519459056,"{'id': 21761501, 'body': 'Hi \'Pudelnass\'! Danke für Dein Feedback! Weitere eDrive Features inklusive einem ""Ladeplan"" für Deinen vollelektrischen MINI oder Dein MINI Plug-in-Hybrid-Fahrzeug folgen in künftigen Releases der MINI App. - MINI App Support Team\r\n', 'modified': '2021-03-19T18:24:03Z'}"
False,malte20072010,Alle Informationen vorhanden,"👍🏽
 Alle Informationen die man braucht für seinen MINI Electric",2021-04-14 13:00:29,5,mini,1519459056,"{'id': 22402952, 'body': 'Hi Malte! Danke für Dein positives Feedback! Schön, dass Dir die MINI App gefällt! - MINI App Support Team\r\n', 'modified': '2021-04-22T17:06:57Z'}"
False,fchfrukhgjljtgcv,"Super gut,",sehr praktisch leicht zu bedienen gut gestalten und empfehlenswert.,2020-08-01 18:07:46,5,mini,1519459056,"{'id': 17125718, 'body': 'Hi! Danke für die Empfehlung! Eine möglichst intuitive Bedienung war bei der Entwicklung der MINI App tatsächlich unser Fokus. - MINI App Support Team', 'modified': '2020-08-06T15:29:35Z'}"
False,Bora18,"Tolle App, aber „e-drive“ fehlt!","Die App gibt tolle Infos zu Ladezustand, Ladehistorie etc. Leider fehlt die frühere Möglichkeit, sich über „e-Drive“ das eigene Fahrverhalten (Energieverbrauch) anzusehen. Das war eine wichtige Funktion, die nicht mehr angeboten wird.",2021-10-09 10:46:17,4,mini,1519459056,"{'id': 25661224, 'body': 'Hi! Danke für Dein Feedback! Wir arbeiten stetig an einer Verbesserung der MINI App. Wir leiten Deinen Wunsch nach weiteren eDrive Funktionen an unser Produktteam weiter. - MINI App Support Team\r\n', 'modified': '2021-10-13T13:08:48Z'}"
False,Karoline W,so in love mit meinem Mini SE,"Bin seit 2 Wochen stolze Besitzerin eines Mini SE.Für mich ist die App großartig. Jetzt weiß ich immer wo mein Auto steht, kann es morgens schon vorwärmen und die Ladestationen finde ich auch darüber. So geht Zukunft….",2021-10-17 09:51:05,5,mini,1519459056,
False,Sauerländerfred,"Gute Funktion, leider keine Watch Unterstützung und Design nich für iPad optimiert","Gute Funktion, leider keine Watch Unterstützung und Design nich für iPad optimiert",2020-12-06 15:24:01,4,mini,1519459056,
False,Mara Croft,Begeistert,"Ich habe meinen E-Mini einige Wochen und bin begeistert über die ganzen Features, die das Auto hat und über die sanfte und doch zügige Fahrqualität. Außerdem das Aussehen meines rot schwarzen E-Mini erregt immer wieder Aufsehen. ;-)",2022-06-12 16:29:58,5,mini,1519459056,
False,Pauli-1996-,Öffnen und Schließen der Fenster,"Die App kann einem ja Anzeigen ob Fenster und Türen geöffnet sind und wen ja welche.

Daher wäre eine Funktion nützlich mit der man die Fenster öffnen und schließen kann.",2021-06-10 12:45:15,5,mini,1519459056,"{'id': 23386795, 'body': ""Hi 'Pauli-1996-'! Danke für Dein Feedback! Das Schließen der Fenster über die MINI App ist aus Sicherheitsgründen nicht möglich. - MINI App Support Team"", 'modified': '2021-06-15T06:36:34Z'}"
False,Crazynic75,Leider keine Verbindung,"Leider wird mein Mini nicht mehr angezeigt, anfangs ging es und auf einmal war er weg. Wenn ich ihn neu hinzufügen möchte, heisst es dass das Auto bereits vorhanden ist. Weder eine Neuinstallation der App, noch ein Neustart des Handies (iPhone 12) hat etwas daran geändert. Was kann ich tun??",2021-10-26 19:13:19,3,mini,1519459056,"{'id': 26063470, 'body': ""Hi 'Crazynic75'! Danke für Dein Feedback! Wir bedauern, dass Du aktuell Probleme bei der Nutzung der MINI App hast. Das Problem ist uns bekannt und unser Entwicklerteam arbeitet an einer Lösung. - MINI App Support Team\r\n"", 'modified': '2021-11-03T17:09:16Z'}"
False,Frequent123,Die alte war nicht schlechter…,…. Bzw. An der neuen App ist nir die Optik besser. Und leider gibt es die Funktion nicjt mehr das man den Status seines MINI abfragen kann ob denn alle Fenster geschlossen sind. Das war oft hilfreich. Speziell wenn es gewittert. Also wegen mir hätte es die neue App nicht gebraucht. Aber optisch ist sie nett.,2021-07-02 10:04:49,4,mini,1519459056,"{'id': 23770458, 'body': ""Hi 'Frequent123'! Schön, dass Dir das Design der MINI App gefällt. Der Funktionsumfang der MINI App ist abhängig vom Produktionsdatum Deines MINI und den gebuchten Sonderausstattungen. Die MINI App ist optimiert für Fahrzeuge mit Produktionsdatum ab 03/2018, die über die technische Ausstattung verfügen, regelmäßige Updates zum Fahrzeugstatus zu senden. Falls diese Voraussetzungen erfüllt sind, bedeutet ALLES OK, dass Dein Fahrzeug verriegelt ist, alle Türen und Fenster geschlossen sind und es keine anderen kritischen Probleme bei Deinem Fahrzeug gibt, die Deine Aufmerksamkeit erfordern. Mit einem Klick auf das Bild Deines MINI erhältst Du weitere Informationen zum Zustand Deines Fahrzeugs. - MINI App Support Team"", 'modified': '2021-07-06T08:54:23Z'}"
False,Fritz aus Düsseldorf,An sich eine gute App - leider Fehlermeldung,"Die App hat bis vor kurzem noch einwandfrei am IPhone 12 (neuestes IOS) mit meinem Mini Clubman (2021) funktioniert. Wenn man mal vergessen hat ihn abzuschließen, konnte man das auch von Ferne noch nachholen - oder Navi-Ziele vorher suchen, die dann automatisch übertragen wurden. 

Leider funktioniert die App jetzt nicht mehr - Fehlermeldung „invalid Token“ nach dem Anmelden. „the presented Token is invalid or expired“. Neues Passwort gesetzt, App gelöscht, wieder neu geladen, das ganze 2x - alles nützt nichts. Dann komplett neuen Account angelegt - wieder die selbe Fehlermeldung. Schade.",2021-04-05 19:28:33,2,mini,1519459056,
False,lovelysweetbeagle,Leider keine Watch Funktion,"Wäre schön wenn die App auch für die Apple Watch funktionieren würde, so könnte man den Mini SE schon leichter klimatisieren unterwegs. Leider wird dieses auch nicht angezeigt, also wenn die Klimatisierung läuft. Sonst super!",2021-03-10 16:56:00,4,mini,1519459056,
True,gjaba51,Einfach nur Schrott,"👎👎👎👎👎👎👎
Mini App einfach kompliziert Anmeldung  klappt nicht regelmäßig soll man sich neu anmelden dann stimmt entweder die Mai Adresse oder das Passwort ist falsch Einfach nur Schrott",2021-06-15 12:37:49,5,mini,1519459056,"{'id': 20343327, 'body': 'Hi \'gjaba51\'! Wir bedauern, dass Du Probleme hast Remote Services in der MINI App erfolgreich auszuführen. Wenn Du uns Dein Problem möglichst detailliert über ""Feedback senden"" im Menü ""Profil"" meldest, kann unser Entwicklerteam anhand der übermittelten Daten überprüfen, wo genau in Deinem Fall der Fehler liegt. - MINI App Support Team\r', 'modified': '2021-06-15T12:37:49Z'}"
False,raporie,Nicht schon wieder….,"Leider schon wieder eine typisch „verschlimmbesserte“ App. Die alte App war zwar nicht so schick aber funktionierte leidlich. Die neue App hat weniger Funktionen, komische Settings, die nicht änderbar sind (z.B. Milage statt Kilometer), nur rudimentäre Kartenfunktion (z.B. keine Zwischenziele), der Fahrzeug-Status aktualisiert sich seit dem letzten Update der App nicht mehr, etc. pp. Schade, dass man heutzutage scheinbar am Kundenbedarf vorbei entwickelt und nicht mehr gescheit testet. Momentan ist die App wenig sinnvoll und kaum hilfreich.",2021-09-13 21:49:35,2,mini,1519459056,"{'id': 25298308, 'body': ""Hi 'raporie'! Danke für Dein Feedback! Die Einheiten basieren auf den Einstellungen Deines Accounts und es gibt derzeit keine Möglichkeit, die Einheiteneinstellungen zu ändern. Kontaktiere die MINI Deutschland Kundenbetreuung unter +49 89 1250-16012, damit wir Deine Accounteinstellungen überprüfen können. - MINI App Support Team\r\n"", 'modified': '2021-09-24T10:23:01Z'}"
False,BastianCo,Super App - nützlich im Alltag,"Funktioniert viel schneller als die alte App, sinnvolle Features, wie Reichweitenkarte, Statusmeldungen, POIs...
TOP!!!",2020-07-27 19:13:14,5,mini,1519459056,"{'id': 17125778, 'body': 'Hallo BastianCo! Wir freuen uns, dass Dir die MINI App ein nützlicher Begleiter in Deinem Alltag ist. - MINI App Support Team\r', 'modified': '2020-08-06T15:34:22Z'}"
False,Ygoy,Da fehlt noch etwas Wichtiges,"Mir fehlt in der neuen MINI App das eDrive Feature der alten Mini Connected App. 
Das ist sehr schade, um nicht zu sagen ärgerlich. 
Denn gerade für den elektrischen MINI ist die Analyse des persönlichen Fahrstils sehr interessant…..",2021-06-12 17:30:27,4,mini,1519459056,"{'id': 23398577, 'body': ""Hi 'Ygoy'! Danke für Dein Feedback! Wir leiten Deinen Wunsch nach weiteren eDrive Funktionen an unser Produktteam weiter. - MINI App Support Team"", 'modified': '2021-06-15T14:19:32Z'}"
False,depperter Spitzname,"Hilfreich, leider oft sehr langsam","App ist hilfreich, vor allem in Verbindung mit einem MINI SE.
Leider keine besonderen Funktionen, welche den Premium-Gedanken der Marke widerspiegeln.
Die App oder vor allem das Backend ist häufig sehr langsam und dadurch enttäuschend und nervig.",2022-05-24 15:10:09,3,mini,1519459056,
False,neddel,eDrive Funktion bitte ergänzen !,"Sehr schöne App, was leider fehlt ist die eDrive Funktion und Statistik die es in der alten Mini Connected App gab ☹️",2021-05-01 09:37:27,4,mini,1519459056,"{'id': 22626673, 'body': ""Hi 'neddel'! Danke für Dein Feedback! Schön, dass Dir die MINI App gefällt! Wir leiten Deinen Wunsch nach weiteren eDrive Funktionen an unser Produktteam weiter. - MINI App Support Team\r"", 'modified': '2021-05-05T07:14:29Z'}"
False,bia1304,E Drive,"Leider gibt es keine E Drive Anzeige mehr?

Gruß

Alexander",2021-01-21 08:29:16,5,mini,1519459056,
False,casixxx,Schick!,"Übersichtlich und gut designed. Leider funktioniert der Klima- und Ladetimer bei meinem CooperSE nicht.
Ansonsten eine coole Fernbedienung für den Flitzer :-)",2022-02-23 20:09:51,4,mini,1519459056,
False,Dachsingenieur,Wichtige Funktion aus der alten App fehlt noch,"Hallo Mini Team, die neue App ist optisch ansprechend und die neuen Funktionen wie z.B Ladehistorie sind klasse. Nur es fehlt eine mir wesentliche Funktion bei der Zielauswahl. Es werden im Gegensatz zur alten App keine Ziele aus den eigenen Kontakten mehr angezeigt. Bitte schnell noch Re-aktivieren.",2021-04-13 19:50:44,2,mini,1519459056,
False,phil221,Von Kopfschütteln hin zur Wut,"Sorry ich verstehe es nicht... die „gleiche“ App von BMW unterstützt Fahrzeuge ab 2014. 
Die von Mini erst ab 2018. Folglich komplett nutzlos für meinen Mini von 2017. Danke dafür.
Laut Support unter den Kommentaren soll es mittlerweile zumindest via Bluetooth und USB gehen, Fehlanzeige - gar nichts geht!

Achso und die alte App gibt es ja auch nicht mehr. Weshalb wird nicht einfach direkt bei Kauf des Minis gesagt das der Service nur temporär nutzbar ist? Klar, dann kauft ihn keiner mit.",2021-10-23 09:39:04,2,mini,1519459056,
False,freakyline,Perfekt!!!,"Modern, chic und läuft einwandfrei;)",2020-07-28 07:39:41,5,mini,1519459056,
False,Xing Nutzer,Die App ist einer Premium Marke nicht würdig,"Ich weiß ja nicht was das Produktteam den ganzen Tag so macht, aber diese App ist nicht einer Premium Marke würdig…… noch nicht mal einen Km-Zähler seit dem letzten Tanken wird angezeigt………..
Was sollte eine App von einem Premiumhersteller können:  einzelne Fenster / Schiebedach öffnen und schließen  -  die Außentemperatur anzeigen  -  den Verbrauch anzeigen (letzte Fahrt, Durchschnitt seit dem Tanken und insgesamt)  -  in der Navigation fehlen mir Alternativstrecken und die aktuelle Verkehrslage.  -  Reifendruck anzeigen.",2022-06-06 09:55:23,2,mini,1519459056,
False,Langer201,Übersichtliche App,"Gut finde ich den Status, die Verknüpfung mit dem Charingkonto und dass zb die Klimatisierung gestartet werden kann. 
Schön wäre eine Übersicht der Verbräuche (letzte Tour und insgesamt.) 
Kenne ich von anderen Auto Apps so.",2022-04-10 06:49:37,4,mini,1519459056,"{'id': 29286892, 'body': ""Hi 'Langer201'! Danke für Dein Feedback! Weitere Funktionen, inkl. einer Integration weiterer Fahrzeugstatistiken in der My BMW App, folgen in künftigen Releases der My BMW App. Wir informieren über neue Funktionen immer in den App Release Notes. - My BMW App Support Team\r\n"", 'modified': '2022-04-20T14:01:34Z'}"
False,Hillimi,Nicht funktioniert,"Ich finde schade dass ich für mein Fahrzeug dass der 2015 Baujahr ist ,Dass nicht mehr von Supportet bekommen habe, angeblich mein Fahrzeug alt ist , ich muss ehrlich sagen Softwaretechnik egal welcher Hersteller von Deutschland Benz BMW VW was die alle heißen !, Softwaretechnik seid ihr 1990 angekommen leider viel zu spät und eure Software sind total labil und die funktionieren sehr häufig nicht richtig und es ist wirklich Zeit bis ihr was stabiles und robuste Software für eure Fahrzeuge entwickeln ,weil Zukunft können Sie nicht mit Beta Version Kunden begeistern , ich hoffe schnell wie möglich lernen gute  Software entwickeln .",2020-09-26 21:46:08,1,mini,1519459056,
False,PauliJunkie,"Tolle App, aber!","Tolle App, funktioniert super!
Aber vielleicht sollte man versuchen den Status der Fahrzeugbatterie zu integrieren!
Dann wäre es für mich perfekt!!!",2022-04-28 14:47:03,5,mini,1519459056,"{'id': 29516195, 'body': ""Hi 'PauliJunkie'! Danke für Dein positives Feedback! Wir leiten Deine Anregungen an unser Produktteam weiter. - MINI App Support Team\r\n"", 'modified': '2022-05-02T17:06:32Z'}"
True,HondaFK,Unbeschreiblich!,"Der Antwort der Entwickler möchte ich anmerken, dass mein Mini die genannten Voraussetzungen erfüllt (R57, nur Mini Connected SA-6NM), die App aber beim Verbinden über USB immer und reproduzierbar ohne Fehlermeldung einfach abschmiert. Die Aussage der Entwickler ist somit definitiv falsch. 

 Ursprüngliche Bewertung: 
 Aus einigen Antworten der Entwickler ist zu entnehmen, dass Fahrzeuge mit der Ausstattung Mini Connected (SA-6NM) über USB mit dieser App seit Version 1.5 kompatibel sein sollen. Mein Mini Cabrio Bj. 2015 erfüllt diese Vorraussetzungen, nach Eingabe der VIN (und Wegklicken der Fehlermeldung) erscheint mein Fahrzeug auf der Startseite und ich soll mit dem Fahrzeug über USB verbinden, um die Daten abzurufen. Beim Versuch dies tun, stürzt die App jedoch gnadenlos ab, jedesmal. Dies hat auch mit anderen Versionen noch nie funktioniert (außer mit der alten App). Wer testet die App überhaupt? Ein Trauerspiel…",2022-04-03 13:08:40,1,mini,1519459056,"{'id': 26063460, 'body': ""Hi 'HondaFK'! Die MINI App ist in der Tat für Fahrzeuge ab 03/2018 mit der Sonderausstattung „ConnectedDrive Services“ (SA 6AK ) und „Remote Services“ (SA 6AP) optimiert. Mit der Version 1.5.0 der MINI App ist die Anzeige der Fahrzeugdaten via USB oder Bluetooth für Fahrzeuge verfügbar, die vor 03/2018 produziert worden sind und ausschließlich über die Sonderausstattung „MINI Connected” (SA 6NM) verfügen. Fahrzeuge, die zwischen 2015 und 03/2018 produziert worden und mit den Sonderausstattungen „TeleServices“ (SA 6AE)/ „Intelligenter Notruf“ (SA 6AC) und „MINI Connected“ (SA 6NM) ausgestattet sind, werden aktuell nicht von der MINI App unterstützt. Unser Entwicklerteam arbeitet an einer Anzeige der Fahrzeugdaten für diese Fahrzeuge.– MINI App Support Team\r\n"", 'modified': '2022-04-03T13:08:40Z'}"
False,rexi07,Schade…,"leider kann ich die app nicht benutzen, da mein mini vor 2018 gebaut wurde! schade ist, dass diese app leider für fahrzeuge ab bj 2018 funktioniert, warum auch immer man das so entschieden hat!?? was mich wirklich sehr ärgert ist, dass die alte mini connected app wohl einfach abgeschaltet wurde!! und das ohne vorwarnung! wieso? besteht nicht die möglichkeit, wenn man schon eine neue app entwickelt, dass alle fahrzeuge diese nutzen können? was macht es für einen sinn, nur fahrzeuge ab bj 2018 eine app zu präsentieren? sollen wir uns jetzt alle 2-3 jahre einen neunen mini zu legen?",2021-07-06 20:26:32,1,mini,1519459056,"{'id': 23903900, 'body': ""Hi 'rexi07'! Die MINI App ist in der Tat für Fahrzeuge optimiert, die nach 03/2018 mit der Sonderausstattung ConnectedDrive Services (SA 6AK)und Remote Services (SA 6AP) produziert worden sind. Die\xa0Anzeige der\xa0Fahrzeugdaten\xa0via USB oder Bluetooth für\xa0Fahrzeuge, die diese Voraussetzungen nicht erfüllen,\xa0folgt\xa0in künftigen Releases der MINI App. - MINI App Support Team\r\n"", 'modified': '2021-07-13T11:44:13Z'}"
False,ann.n.a,Gute App... allerdings fehlen einige Dinge aus der Vorspeise,Zb. Die findmate Funktion??!,2021-04-19 11:56:59,3,mini,1519459056,
